Field1,Field2,Field3,Field4,Field5,Field6
263,-52.66091656,47.69894062,0.445792013,0.011949455,2019-09-19
263,-52.52803464,47.69382889,0.445792013,0.011949455,2019-09-19
263,-52.53570096,47.6041253,0.445792013,0.011949455,2019-09-19
263,-52.66835685,47.6092211,0.445792013,0.011949455,2019-09-19
264,-59.46142034,47.75464347,0.44689437,0.012006078,2022-05-20
264,-59.46567258,47.84453524,0.44689437,0.012006078,2022-05-20
264,-59.33213099,47.84732715,0.44689437,0.012006078,2022-05-20
264,-59.32810853,47.75742665,0.44689437,0.012006078,2022-05-20
264,-59.46142034,47.75464347,0.44689437,0.012006078,2022-05-20
265,-59.32810853,47.75742665,0.446923687,0.012007727,2022-05-20
265,-59.33213099,47.84732715,0.446923687,0.012007727,2022-05-20
265,-59.19856973,47.84996383,0.446923687,0.012007727,2022-05-20
265,-59.19477717,47.76005508,0.446923687,0.012007727,2022-05-20
265,-59.32810853,47.75742665,0.446923687,0.012007727,2022-05-20
266,-58.39444115,47.77257302,0.447081878,0.012016628,2019-10-10
266,-58.39685214,47.86252106,0.447081878,0.012016628,2019-10-10
266,-58.2631847,47.8640697,0.447081878,0.012016628,2019-10-10
266,-58.26100426,47.77411683,0.447081878,0.012016628,2019-10-10
266,-58.39444115,47.77257302,0.447081878,0.012016628,2019-10-10
267,-57.32671196,47.78057915,0.447161858,0.012021132,2019-10-10
267,-57.32727706,47.87055232,0.447161858,0.012021132,2019-10-10
267,-57.19355587,47.87085561,0.447161858,0.012021132,2019-10-10
267,-57.19322166,47.78088149,0.447161858,0.012021132,2019-10-10
267,-57.32671196,47.78057915,0.447161858,0.012021132,2019-10-10
268,-56.39228501,47.77943537,0.447143587,0.012020103,2020-09-06
268,-56.39123394,47.86940495,0.447143587,0.012020103,2020-09-06
268,-56.25752503,47.86861816,0.447143587,0.012020103,2020-09-06
268,-56.25880691,47.77865104,0.447143587,0.012020103,2020-09-06
268,-56.39228501,47.77943537,0.447143587,0.012020103,2020-09-06
269,-56.25880691,47.77865104,0.447134254,0.012019577,2020-09-06
269,-56.25752503,47.86861816,0.447134254,0.012019577,2020-09-06
269,-56.1238224,47.86767568,0.447134254,0.012019577,2020-09-06
269,-56.12533505,47.77771151,0.447134254,0.012019577,2020-09-06
269,-56.25880691,47.77865104,0.447134254,0.012019577,2020-09-06
270,-56.12533505,47.77771151,0.44712324,0.012018957,2020-09-06
270,-56.1238224,47.86767568,0.44712324,0.012018957,2020-09-06
270,-55.99012716,47.86657753,0.44712324,0.012018957,2020-09-06
270,-55.99187054,47.7766168,0.44712324,0.012018957,2020-09-06
270,-56.12533505,47.77771151,0.44712324,0.012018957,2020-09-06
271,-55.99187054,47.7766168,0.447110544,0.012018242,2020-09-06
271,-55.99012716,47.86657753,0.447110544,0.012018242,2020-09-06
271,-55.85644046,47.86532374,0.447110544,0.012018242,2020-09-06
271,-55.85841451,47.77536694,0.447110544,0.012018242,2020-09-06
271,-55.99187054,47.7766168,0.447110544,0.012018242,2020-09-06
272,-55.85841451,47.77536694,0.447096169,0.012017433,2020-09-06
272,-55.85644046,47.86532374,0.447096169,0.012017433,2020-09-06
272,-55.72276341,47.86391433,0.447096169,0.012017433,2020-09-06
272,-55.72496808,47.77396194,0.447096169,0.012017433,2020-09-06
272,-55.85841451,47.77536694,0.447096169,0.012017433,2020-09-06
273,-55.0579191,47.76461117,0.446974631,0.012010592,2020-09-16
273,-55.0545625,47.85453421,0.446974631,0.012010592,2020-09-16
273,-54.92096706,47.85219185,0.446974631,0.012010592,2020-09-16
273,-54.92455378,47.76227613,0.446974631,0.012010592,2020-09-16
273,-55.0579191,47.76461117,0.446974631,0.012010592,2020-09-16
274,-54.25801087,47.74827924,0.446792649,0.01200036,2020-09-16
274,-54.25327536,47.83815105,0.446792649,0.01200036,2020-09-16
274,-54.11980196,47.83487751,0.446792649,0.01200036,2020-09-16
274,-54.12476684,47.74501593,0.446792649,0.01200036,2020-09-16
274,-54.25801087,47.74827924,0.446792649,0.01200036,2020-09-16
275,-54.12476684,47.74501593,0.446756446,0.011998326,2019-09-19
275,-54.11980196,47.83487751,0.446756446,0.011998326,2019-09-19
275,-53.98635281,47.831449,0.446756446,0.011998326,2019-09-19
275,-53.9915469,47.74159814,0.446756446,0.011998326,2019-09-19
275,-54.12476684,47.74501593,0.446756446,0.011998326,2019-09-19
276,-53.9915469,47.74159814,0.446718564,0.011996198,2019-09-19
276,-53.98635281,47.831449,0.446718564,0.011996198,2019-09-19
276,-53.85292904,47.82786559,0.446718564,0.011996198,2019-09-19
276,-53.85835218,47.73802592,0.446718564,0.011996198,2019-09-19
276,-53.9915469,47.74159814,0.446718564,0.011996198,2019-09-19
277,-53.85835218,47.73802592,0.446679008,0.011993976,2019-09-19
277,-53.85292904,47.82786559,0.446679008,0.011993976,2019-09-19
277,-53.71953175,47.82412735,0.446679008,0.011993976,2019-09-19
277,-53.72518378,47.73429937,0.446679008,0.011993976,2019-09-19
277,-53.85835218,47.73802592,0.446679008,0.011993976,2019-09-19
278,-53.59204281,47.73041854,0.446594865,0.011989252,2019-09-19
278,-53.58616205,47.82023436,0.446594865,0.011989252,2019-09-19
278,-53.45282107,47.81618671,0.446594865,0.011989252,2019-09-19
278,-53.45893037,47.72638354,0.446594865,0.011989252,2019-09-19
278,-53.59204281,47.73041854,0.446594865,0.011989252,2019-09-19
279,-53.45893037,47.72638354,0.446550281,0.01198675,2019-09-19
279,-53.45282107,47.81618671,0.446550281,0.01198675,2019-09-19
279,-53.3195099,47.81198448,0.446550281,0.01198675,2019-09-19
279,-53.32584757,47.72219443,0.446550281,0.01198675,2019-09-19
279,-53.45893037,47.72638354,0.446550281,0.01198675,2019-09-19
280,-53.32584757,47.72219443,0.446504023,0.011984154,2019-09-19
280,-53.3195099,47.81198448,0.446504023,0.011984154,2019-09-19
280,-53.18622966,47.80762776,0.446504023,0.011984154,2019-09-19
280,-53.1927955,47.71785132,0.446504023,0.011984154,2019-09-19
280,-53.32584757,47.72219443,0.446504023,0.011984154,2019-09-19
281,-53.1927955,47.71785132,0.44645609,0.011981466,2019-09-19
281,-53.18622966,47.80762776,0.44645609,0.011981466,2019-09-19
281,-53.05298145,47.80311664,0.44645609,0.011981466,2019-09-19
281,-53.05977527,47.71335428,0.44645609,0.011981466,2019-09-19
281,-53.1927955,47.71785132,0.44645609,0.011981466,2019-09-19
282,-52.92678797,47.70870342,0.446355201,0.011975809,2019-09-19
282,-52.91976638,47.79845122,0.446355201,0.011975809,2019-09-19
282,-52.78658555,47.79363159,0.446355201,0.011975809,2019-09-19
282,-52.7938347,47.70389884,0.446355201,0.011975809,2019-09-19
282,-52.92678797,47.70870342,0.446355201,0.011975809,2019-09-19
283,-52.7938347,47.70389884,0.446302248,0.011972842,2019-09-19
283,-52.78658555,47.79363159,0.446302248,0.011972842,2019-09-19
283,-52.65344006,47.78865785,0.446302248,0.011972842,2019-09-19
283,-52.66091656,47.69894062,0.446302248,0.011972842,2019-09-19
283,-52.7938347,47.70389884,0.446302248,0.011972842,2019-09-19
284,-59.46567258,47.84453524,0.447353812,0.012026652,2022-05-20
284,-59.4699456,47.93442531,0.447353812,0.012026652,2022-05-20
284,-59.33617311,47.93722598,0.447353812,0.012026652,2022-05-20
284,-59.33213099,47.84732715,0.447353812,0.012026652,2022-05-20
284,-59.46567258,47.84453524,0.447353812,0.012026652,2022-05-20
285,-59.33213099,47.84732715,0.447383199,0.012028307,2022-05-20
285,-59.33617311,47.93722598,0.447383199,0.012028307,2022-05-20
285,-59.20238083,47.93987094,0.447383199,0.012028307,2022-05-20
285,-59.19856973,47.84996383,0.447383199,0.012028307,2022-05-20
285,-59.33213099,47.84732715,0.447383199,0.012028307,2022-05-20
286,-56.25752503,47.86861816,0.447594277,0.012040206,2019-10-10
286,-56.25623688,47.95858383,0.447594277,0.012040206,2019-10-10
286,-56.12230234,47.95763839,0.447594277,0.012040206,2019-10-10
286,-56.1238224,47.86767568,0.447594277,0.012040206,2019-10-10
286,-56.25752503,47.86861816,0.447594277,0.012040206,2019-10-10
287,-55.85644046,47.86532374,0.447556099,0.012038053,2020-09-06
287,-55.85445675,47.95527906,0.447556099,0.012038053,2020-09-06
287,-55.72054796,47.95386523,0.447556099,0.012038053,2020-09-06
287,-55.72276341,47.86391433,0.447556099,0.012038053,2020-09-06
287,-55.85644046,47.86532374,0.447556099,0.012038053,2020-09-06
288,-55.72276341,47.86391433,0.447540005,0.012037145,2020-09-06
288,-55.72054796,47.95386523,0.447540005,0.012037145,2020-09-06
288,-55.58665002,47.95229532,0.447540005,0.012037145,2020-09-06
288,-55.58909715,47.86234934,0.447540005,0.012037145,2020-09-06
288,-55.72276341,47.86391433,0.447540005,0.012037145,2020-09-06
289,-54.3867719,47.84126955,0.447286451,0.012022859,2020-09-16
289,-54.38224387,47.93114937,0.447286451,0.012022859,2020-09-16
289,-54.24851671,47.92802109,0.447286451,0.012022859,2020-09-16
289,-54.25327536,47.83815105,0.447286451,0.012022859,2020-09-16
289,-54.3867719,47.84126955,0.447286451,0.012022859,2020-09-16
290,-54.25327536,47.83815105,0.447251841,0.01202091,2020-09-16
290,-54.24851671,47.92802109,0.447251841,0.01202091,2020-09-16
290,-54.11481283,47.92473728,0.447251841,0.01202091,2020-09-16
290,-54.11980196,47.83487751,0.447251841,0.01202091,2020-09-16
290,-54.25327536,47.83815105,0.447251841,0.01202091,2020-09-16
291,-54.11980196,47.83487751,0.447215551,0.012018868,2019-09-19
291,-54.11481283,47.92473728,0.447215551,0.012018868,2019-09-19
291,-53.98113336,47.92129802,0.447215551,0.012018868,2019-09-19
291,-53.98635281,47.831449,0.447215551,0.012018868,2019-09-19
291,-54.11980196,47.83487751,0.447215551,0.012018868,2019-09-19
292,-53.98635281,47.831449,0.447177577,0.012016731,2019-09-19
292,-53.98113336,47.92129802,0.447177577,0.012016731,2019-09-19
292,-53.84747942,47.91770337,0.447177577,0.012016731,2019-09-19
292,-53.85292904,47.82786559,0.447177577,0.012016731,2019-09-19
292,-53.98635281,47.831449,0.447177577,0.012016731,2019-09-19
293,-53.85292904,47.82786559,0.447137925,0.0120145,2019-09-19
293,-53.84747942,47.91770337,0.447137925,0.0120145,2019-09-19
293,-53.71385212,47.91395341,0.447137925,0.0120145,2019-09-19
293,-53.71953175,47.82412735,0.447137925,0.0120145,2019-09-19
293,-53.85292904,47.82786559,0.447137925,0.0120145,2019-09-19
294,-53.71953175,47.82412735,0.44709659,0.012012176,2019-09-19
294,-53.71385212,47.91395341,0.44709659,0.012012176,2019-09-19
294,-53.58025259,47.91004822,0.44709659,0.012012176,2019-09-19
294,-53.58616205,47.82023436,0.44709659,0.012012176,2019-09-19
294,-53.71953175,47.82412735,0.44709659,0.012012176,2019-09-19
295,-53.45282107,47.81618671,0.447008883,0.012007245,2019-09-19
295,-53.44668195,47.90598788,0.447008883,0.012007245,2019-09-19
295,-53.31314131,47.90177248,0.447008883,0.012007245,2019-09-19
295,-53.3195099,47.81198448,0.447008883,0.012007245,2019-09-19
295,-53.45282107,47.81618671,0.447008883,0.012007245,2019-09-19
296,-53.18622966,47.80762776,0.446914459,0.012001939,2019-09-19
296,-53.17963179,47.89740211,0.446914459,0.012001939,2019-09-19
296,-53.0461545,47.89287686,0.446914459,0.012001939,2019-09-19
296,-53.05298145,47.80311664,0.446914459,0.012001939,2019-09-19
296,-53.18622966,47.80762776,0.446914459,0.012001939,2019-09-19
297,-53.05298145,47.80311664,0.44686473,0.011999146,2019-09-19
297,-53.0461545,47.89287686,0.44686473,0.011999146,2019-09-19
297,-52.91271055,47.88819682,0.44686473,0.011999146,2019-09-19
297,-52.91976638,47.79845122,0.44686473,0.011999146,2019-09-19
297,-53.05298145,47.80311664,0.44686473,0.011999146,2019-09-19
298,-52.91976638,47.79845122,0.446813323,0.01199626,2019-09-19
298,-52.91271055,47.88819682,0.446813323,0.01199626,2019-09-19
298,-52.77930105,47.88336209,0.446813323,0.01199626,2019-09-19
298,-52.78658555,47.79363159,0.446813323,0.01199626,2019-09-19
298,-52.91976638,47.79845122,0.446813323,0.01199626,2019-09-19
299,-52.78658555,47.79363159,0.44676024,0.01199328,2019-09-19
299,-52.77930105,47.88336209,0.44676024,0.01199328,2019-09-19
299,-52.64592712,47.87837279,0.44676024,0.01199328,2019-09-19
299,-52.65344006,47.78865785,0.44676024,0.01199328,2019-09-19
299,-52.78658555,47.79363159,0.44676024,0.01199328,2019-09-19
300,-59.4699456,47.93442531,0.447815519,0.012047327,2022-05-20
300,-59.47423954,48.02431368,0.447815519,0.012047327,2022-05-20
300,-59.34023502,48.02712314,0.447815519,0.012047327,2022-05-20
300,-59.33617311,47.93722598,0.447815519,0.012047327,2022-05-20
300,-59.4699456,47.93442531,0.447815519,0.012047327,2022-05-20
301,-59.33617311,47.93722598,0.447844977,0.012048989,2022-05-20
301,-59.34023502,48.02712314,0.447844977,0.012048989,2022-05-20
301,-59.20621059,48.0297764,0.447844977,0.012048989,2022-05-20
301,-59.20238083,47.93987094,0.447844977,0.012048989,2022-05-20
301,-59.33617311,47.93722598,0.447844977,0.012048989,2022-05-20
302,-53.98113336,47.92129802,0.447638854,0.012037365,2019-09-19
302,-53.97588838,48.01114519,0.447638854,0.012037365,2019-09-19
302,-53.84200314,48.00753927,0.447638854,0.012037365,2019-09-19
302,-53.84747942,47.91770337,0.447638854,0.012037365,2019-09-19
302,-53.98113336,47.92129802,0.447638854,0.012037365,2019-09-19
303,-53.84747942,47.91770337,0.447599106,0.012035125,2019-09-19
303,-53.84200314,48.00753927,0.447599106,0.012035125,2019-09-19
303,-53.70814472,48.00377755,0.447599106,0.012035125,2019-09-19
303,-53.71385212,47.91395341,0.447599106,0.012035125,2019-09-19
303,-53.84747942,47.91770337,0.447599106,0.012035125,2019-09-19
304,-53.71385212,47.91395341,0.44755767,0.012032791,2019-09-19
304,-53.70814472,48.00377755,0.44755767,0.012032791,2019-09-19
304,-53.57431424,47.99986011,0.44755767,0.012032791,2019-09-19
304,-53.58025259,47.91004822,0.44755767,0.012032791,2019-09-19
304,-53.71385212,47.91395341,0.44755767,0.012032791,2019-09-19
305,-53.44668195,47.90598788,0.447469749,0.01202784,2019-09-19
305,-53.44051282,47.99578704,0.447469749,0.01202784,2019-09-19
305,-53.3067416,47.99155843,0.447469749,0.01202784,2019-09-19
305,-53.31314131,47.90177248,0.447469749,0.01202784,2019-09-19
305,-53.44668195,47.90598788,0.447469749,0.01202784,2019-09-19
306,-53.17963179,47.89740211,0.447375094,0.012022513,2019-09-19
306,-53.17300168,47.98717436,0.447375094,0.012022513,2019-09-19
306,-53.0392942,47.98263492,0.447375094,0.012022513,2019-09-19
306,-53.0461545,47.89287686,0.447375094,0.012022513,2019-09-19
306,-53.17963179,47.89740211,0.447375094,0.012022513,2019-09-19
307,-53.0461545,47.89287686,0.447325245,0.012019709,2019-09-19
307,-53.0392942,47.98263492,0.447325245,0.012019709,2019-09-19
307,-52.90562026,47.97794022,0.447325245,0.012019709,2019-09-19
307,-52.91271055,47.88819682,0.447325245,0.012019709,2019-09-19
307,-53.0461545,47.89287686,0.447325245,0.012019709,2019-09-19
308,-59.34023502,48.02712314,0.448309037,0.012069772,2022-05-20
308,-59.34431684,48.11701863,0.448309037,0.012069772,2022-05-20
308,-59.21005912,48.11968021,0.448309037,0.012069772,2022-05-20
308,-59.20621059,48.0297764,0.448309037,0.012069772,2022-05-20
308,-59.34023502,48.02712314,0.448309037,0.012069772,2022-05-20
309,-59.20621059,48.0297764,0.448336875,0.012071346,2022-05-20
309,-59.21005912,48.11968021,0.448336875,0.012071346,2022-05-20
309,-59.07578252,48.12218504,0.448336875,0.012071346,2022-05-20
309,-59.07216739,48.03227339,0.448336875,0.012071346,2022-05-20
309,-59.20621059,48.0297764,0.448336875,0.012071346,2022-05-20
310,-59.07216739,48.03227339,0.448363023,0.012072824,2022-05-20
310,-59.07578252,48.12218504,0.448363023,0.012072824,2022-05-20
310,-58.94148817,48.12453307,0.448363023,0.012072824,2022-05-20
310,-58.93810655,48.03461406,0.448363023,0.012072824,2022-05-20
310,-59.07216739,48.03227339,0.448363023,0.012072824,2022-05-20
311,-53.97588838,48.01114519,0.448102415,0.012058101,2019-09-19
311,-53.97061771,48.10099052,0.448102415,0.012058101,2019-09-19
311,-53.83650005,48.09737328,0.448102415,0.012058101,2019-09-19
311,-53.84200314,48.00753927,0.448102415,0.012058101,2019-09-19
311,-53.97588838,48.01114519,0.448102415,0.012058101,2019-09-19
312,-53.84200314,48.00753927,0.448062568,0.012055852,2019-09-19
312,-53.83650005,48.09737328,0.448062568,0.012055852,2019-09-19
312,-53.70240938,48.09359976,0.448062568,0.012055852,2019-09-19
312,-53.70814472,48.00377755,0.448062568,0.012055852,2019-09-19
312,-53.84200314,48.00753927,0.448062568,0.012055852,2019-09-19
313,-53.70814472,48.00377755,0.44802103,0.012053508,2019-09-19
313,-53.70240938,48.09359976,0.44802103,0.012053508,2019-09-19
313,-53.56834682,48.08967003,0.44802103,0.012053508,2019-09-19
313,-53.57431424,47.99986011,0.44802103,0.012053508,2019-09-19
313,-53.70814472,48.00377755,0.44802103,0.012053508,2019-09-19
314,-53.57431424,47.99986011,0.447977807,0.012051069,2019-09-19
314,-53.56834682,48.08967003,0.447977807,0.012051069,2019-09-19
314,-53.43431351,48.08558419,0.447977807,0.012051069,2019-09-19
314,-53.44051282,47.99578704,0.447977807,0.012051069,2019-09-19
314,-53.57431424,47.99986011,0.447977807,0.012051069,2019-09-19
315,-53.44051282,47.99578704,0.447932894,0.012048536,2019-09-19
315,-53.43431351,48.08558419,0.447932894,0.012048536,2019-09-19
315,-53.30031058,48.08134231,0.447932894,0.012048536,2019-09-19
315,-53.3067416,47.99155843,0.447932894,0.012048536,2019-09-19
315,-53.44051282,47.99578704,0.447932894,0.012048536,2019-09-19
316,-53.3067416,47.99155843,0.447886294,0.012045909,2019-09-19
316,-53.30031058,48.08134231,0.447886294,0.012045909,2019-09-19
316,-53.16633915,48.07694449,0.447886294,0.012045909,2019-09-19
316,-53.17300168,47.98717436,0.447886294,0.012045909,2019-09-19
316,-53.3067416,47.99155843,0.447886294,0.012045909,2019-09-19
317,-53.17300168,47.98717436,0.447838006,0.012043187,2019-09-19
317,-53.16633915,48.07694449,0.447838006,0.012043187,2019-09-19
317,-53.03240035,48.07239083,0.447838006,0.012043187,2019-09-19
317,-53.0392942,47.98263492,0.447838006,0.012043187,2019-09-19
317,-53.17300168,47.98717436,0.447838006,0.012043187,2019-09-19
318,-53.0392942,47.98263492,0.447788035,0.012040371,2019-09-19
318,-53.03240035,48.07239083,0.447788035,0.012040371,2019-09-19
318,-52.89849531,48.06768141,0.447788035,0.012040371,2019-09-19
318,-52.90562026,47.97794022,0.447788035,0.012040371,2019-09-19
318,-53.0392942,47.98263492,0.447788035,0.012040371,2019-09-19
319,-59.07578252,48.12218504,0.448829511,0.012093723,2022-05-20
319,-59.07941539,48.21209508,0.448829511,0.012093723,2022-05-20
319,-58.94488638,48.21445048,0.448829511,0.012093723,2022-05-20
319,-58.94148817,48.12453307,0.448829511,0.012093723,2022-05-20
319,-59.07578252,48.12218504,0.448829511,0.012093723,2022-05-20
320,-58.94148817,48.12453307,0.448854024,0.012095111,2022-05-20
320,-58.94488638,48.21445048,0.448854024,0.012095111,2022-05-20
320,-58.81034067,48.21664853,0.448854024,0.012095111,2022-05-20
